case,val_index,finding_id,category,row,model,policy,dice,hit,gt_voxels,pred_voxels,tp,fp,fn,pp3_route_corrected
train_2564_c_1.nii.gz,92,2,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.24600639098082047,True,264,362,77,285,187,False
train_2564_c_1.nii.gz,92,2,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.24600639098082047,True,264,362,77,285,187,False
train_25_a_2.nii.gz,93,0,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.7041036720258059,True,425,501,326,175,99,False
train_25_a_2.nii.gz,93,0,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.7041036720258059,True,425,501,326,175,99,False
train_25_a_2.nii.gz,93,0,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.7041036720258059,True,425,501,326,175,99,False
train_25_a_2.nii.gz,93,0,2d,category_best,exp007_cont_e050_abs_e150,raw,0.7041036720258059,True,425,501,326,175,99,False
train_25_a_2.nii.gz,93,0,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.7041036720258059,True,425,501,326,175,99,False
train_25_a_2.nii.gz,93,0,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.7041036720258059,True,425,501,326,175,99,False
train_25_a_2.nii.gz,93,0,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.7368421055458194,True,425,506,343,163,82,False
train_25_a_2.nii.gz,93,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.7368421055458194,True,425,506,343,163,82,False
train_25_a_2.nii.gz,93,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.7368421055458194,True,425,506,343,163,82,False
train_2666_a_2.nii.gz,94,0,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.1948488246389424,True,338,1448,174,1274,164,False
train_2666_a_2.nii.gz,94,0,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.21641791093506346,True,338,1270,174,1096,164,False
train_2666_a_2.nii.gz,94,0,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.1948488246389424,True,338,1448,174,1274,164,False
train_2666_a_2.nii.gz,94,0,2d,category_best,exp007_cont_e050_abs_e150,raw,0.1948488246389424,True,338,1448,174,1274,164,False
train_2666_a_2.nii.gz,94,0,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.21641791093506346,True,338,1270,174,1096,164,False
train_2666_a_2.nii.gz,94,0,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.1948488246389424,True,338,1448,174,1274,164,False
train_2666_a_2.nii.gz,94,0,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.08205953375621097,False,338,2148,102,2046,236,False
train_2666_a_2.nii.gz,94,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.18562329464456476,True,338,761,102,659,236,False
train_2666_a_2.nii.gz,94,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.08205953375621097,False,338,2148,102,2046,236,False
train_13141_a_1.nii.gz,95,0,2c,overall_best,exp007_cont_e050_abs_e150,raw,0.6084417586896477,True,211293,245934,139098,106836,72195,False
train_13141_a_1.nii.gz,95,0,2c,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.6084417586896477,True,211293,245934,139098,106836,72195,False
train_13141_a_1.nii.gz,95,0,2c,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6084417586896477,True,211293,245934,139098,106836,72195,False
train_13141_a_1.nii.gz,95,0,2c,category_best,exp007_cont_e050_abs_e150,raw,0.6084417586896477,True,211293,245934,139098,106836,72195,False
train_13141_a_1.nii.gz,95,0,2c,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.6084417586896477,True,211293,245934,139098,106836,72195,False
train_13141_a_1.nii.gz,95,0,2c,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6084417586896477,True,211293,245934,139098,106836,72195,False
train_13141_a_1.nii.gz,95,0,2c,iso07_best,exp017_cont_e050_abs_e150,raw,0.5582636471394339,True,211293,245158,127410,117748,83883,False
train_13141_a_1.nii.gz,95,0,2c,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.5582636471394339,True,211293,245158,127410,117748,83883,False
train_13141_a_1.nii.gz,95,0,2c,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5582636471394339,True,211293,245158,127410,117748,83883,False
train_2148_a_2.nii.gz,96,0,2e,overall_best,exp007_cont_e050_abs_e150,raw,0.41132614626040626,True,36083,40907,15834,25073,20249,False
train_2148_a_2.nii.gz,96,0,2e,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.41132614626040626,True,36083,40907,15834,25073,20249,False
train_2148_a_2.nii.gz,96,0,2e,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.41132614626040626,True,36083,40907,15834,25073,20249,False
train_2148_a_2.nii.gz,96,0,2e,category_best,exp007_cont_e100_abs_e200,raw,0.4563151724647326,True,36083,28745,14791,13954,21292,False
train_2148_a_2.nii.gz,96,0,2e,category_best,exp007_cont_e100_abs_e200,pp2_whole_lung20,0.4563151724647326,True,36083,28745,14791,13954,21292,False
train_2148_a_2.nii.gz,96,0,2e,category_best,exp007_cont_e100_abs_e200,pp3_fine20_corrected_routes,0.4563151724647326,True,36083,28745,14791,13954,21292,False
train_2148_a_2.nii.gz,96,0,2e,iso07_best,exp017_cont_e050_abs_e150,raw,0.568224299070801,True,36083,44167,22800,21367,13283,False
train_2148_a_2.nii.gz,96,0,2e,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.568224299070801,True,36083,44167,22800,21367,13283,False
train_2148_a_2.nii.gz,96,0,2e,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.568224299070801,True,36083,44167,22800,21367,13283,False
train_2148_a_2.nii.gz,96,1,2a,overall_best,exp007_cont_e050_abs_e150,raw,0.5258455648037113,True,7231,8439,4120,4319,3111,False
train_2148_a_2.nii.gz,96,1,2a,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.5258455648037113,True,7231,8439,4120,4319,3111,False
train_2148_a_2.nii.gz,96,1,2a,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5258455648037113,True,7231,8439,4120,4319,3111,False
train_2148_a_2.nii.gz,96,1,2a,category_best,exp009_s3v2_e100,raw,0.534877153372783,True,7231,10474,4735,5739,2496,False
train_2148_a_2.nii.gz,96,1,2a,category_best,exp009_s3v2_e100,pp2_whole_lung20,0.534877153372783,True,7231,10474,4735,5739,2496,False
train_2148_a_2.nii.gz,96,1,2a,category_best,exp009_s3v2_e100,pp3_fine20_corrected_routes,0.534877153372783,True,7231,10474,4735,5739,2496,False
train_2148_a_2.nii.gz,96,1,2a,iso07_best,exp017_cont_e050_abs_e150,raw,0.5226880394868874,True,7231,8989,4239,4750,2992,False
train_2148_a_2.nii.gz,96,1,2a,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.5226880394868874,True,7231,8989,4239,4750,2992,False
train_2148_a_2.nii.gz,96,1,2a,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5226880394868874,True,7231,8989,4239,4750,2992,False
train_2148_a_2.nii.gz,96,2,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.26587005282608656,True,264,1075,178,897,86,False
train_2148_a_2.nii.gz,96,2,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.26587005282608656,True,264,1075,178,897,86,False
train_2148_a_2.nii.gz,96,2,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.26587005282608656,True,264,1075,178,897,86,False
train_2148_a_2.nii.gz,96,2,2d,category_best,exp007_cont_e050_abs_e150,raw,0.26587005282608656,True,264,1075,178,897,86,False
train_2148_a_2.nii.gz,96,2,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.26587005282608656,True,264,1075,178,897,86,False
train_2148_a_2.nii.gz,96,2,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.26587005282608656,True,264,1075,178,897,86,False
train_2148_a_2.nii.gz,96,2,2d,iso07_best,exp017_cont_e050_abs_e150,raw,7.651109405010627e-10,False,264,1043,0,1043,264,False
train_2148_a_2.nii.gz,96,2,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,9.756097551457465e-10,False,264,761,0,761,264,False
train_2148_a_2.nii.gz,96,2,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,3.787878773530762e-09,False,264,0,0,0,264,False
train_2475_a_2.nii.gz,97,0,2a,overall_best,exp007_cont_e050_abs_e150,raw,0.5996309963183573,True,20635,27061,14300,12761,6335,False
train_2475_a_2.nii.gz,97,0,2a,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.655888086236535,True,20635,22970,14300,8670,6335,False
train_2475_a_2.nii.gz,97,0,2a,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6676783004629934,True,20635,22200,14300,7900,6335,False
train_2475_a_2.nii.gz,97,0,2a,category_best,exp009_s3v2_e100,raw,0.5889524383004979,True,20635,19229,11739,7490,8896,False
train_2475_a_2.nii.gz,97,0,2a,category_best,exp009_s3v2_e100,pp2_whole_lung20,0.6141892952541677,True,20635,17591,11739,5852,8896,False
train_2475_a_2.nii.gz,97,0,2a,category_best,exp009_s3v2_e100,pp3_fine20_corrected_routes,0.6210782498380752,True,20635,17167,11739,5428,8896,False
train_2475_a_2.nii.gz,97,0,2a,iso07_best,exp017_cont_e050_abs_e150,raw,0.7195107269336276,True,20635,20896,14941,5955,5694,False
train_2475_a_2.nii.gz,97,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.726649320338335,True,20635,20488,14941,5547,5694,False
train_2475_a_2.nii.gz,97,0,2a,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.726649320338335,True,20635,20488,14941,5547,5694,False
train_2475_a_2.nii.gz,97,1,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.5005347598924762,True,341,594,234,360,107,False
train_2475_a_2.nii.gz,97,1,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.5005347598924762,True,341,594,234,360,107,False
train_2475_a_2.nii.gz,97,1,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5005347598924762,True,341,594,234,360,107,False
train_2475_a_2.nii.gz,97,1,2d,category_best,exp007_cont_e050_abs_e150,raw,0.5005347598924762,True,341,594,234,360,107,False
train_2475_a_2.nii.gz,97,1,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.5005347598924762,True,341,594,234,360,107,False
train_2475_a_2.nii.gz,97,1,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5005347598924762,True,341,594,234,360,107,False
train_2475_a_2.nii.gz,97,1,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.40208877336632826,True,341,808,231,577,110,False
train_2475_a_2.nii.gz,97,1,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.4738461543857988,True,341,634,231,403,110,False
train_2475_a_2.nii.gz,97,1,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.4738461543857988,True,341,634,231,403,110,False
train_2617_b_2.nii.gz,98,0,2b,overall_best,exp007_cont_e050_abs_e150,raw,0.615530369493394,True,30425,26573,17542,9031,12883,False
train_2617_b_2.nii.gz,98,0,2b,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.615530369493394,True,30425,26573,17542,9031,12883,False
train_2617_b_2.nii.gz,98,0,2b,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.615530369493394,True,30425,26573,17542,9031,12883,False
train_2617_b_2.nii.gz,98,0,2b,category_best,exp013_category_2all_focal_target100_e100,raw,0.6317586410947054,True,30425,28740,18689,10051,11736,False
train_2617_b_2.nii.gz,98,0,2b,category_best,exp013_category_2all_focal_target100_e100,pp2_whole_lung20,0.6317586410947054,True,30425,28740,18689,10051,11736,False
train_2617_b_2.nii.gz,98,0,2b,category_best,exp013_category_2all_focal_target100_e100,pp3_fine20_corrected_routes,0.6317586410947054,True,30425,28740,18689,10051,11736,False
train_2617_b_2.nii.gz,98,0,2b,iso07_best,exp017_cont_e050_abs_e150,raw,0.6537399266078896,True,30425,22437,17279,5158,13146,False
train_2617_b_2.nii.gz,98,0,2b,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.6537399266078896,True,30425,22437,17279,5158,13146,False
train_2617_b_2.nii.gz,98,0,2b,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6537399266078896,True,30425,22437,17279,5158,13146,False
train_2617_b_2.nii.gz,98,1,2h,overall_best,exp007_cont_e050_abs_e150,raw,3.37154416609186e-10,False,991,1975,0,1975,991,False
train_2617_b_2.nii.gz,98,1,2h,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,3.6764705868836504e-10,False,991,1729,0,1729,991,False
train_2617_b_2.nii.gz,98,1,2h,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,3.6764705868836504e-10,False,991,1729,0,1729,991,False
train_2617_b_2.nii.gz,98,1,2h,category_best,exp017_cont_e075_abs_e175,raw,0.7360350494326204,True,991,835,672,163,319,False
train_2617_b_2.nii.gz,98,1,2h,category_best,exp017_cont_e075_abs_e175,pp2_whole_lung20,0.7360350494326204,True,991,835,672,163,319,False
train_2617_b_2.nii.gz,98,1,2h,category_best,exp017_cont_e075_abs_e175,pp3_fine20_corrected_routes,0.7360350494326204,True,991,835,672,163,319,False
train_2617_b_2.nii.gz,98,1,2h,iso07_best,exp017_cont_e050_abs_e150,raw,0.30908125368609596,True,991,892,291,601,700,False
train_2617_b_2.nii.gz,98,1,2h,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.30908125368609596,True,991,892,291,601,700,False
train_2617_b_2.nii.gz,98,1,2h,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.30908125368609596,True,991,892,291,601,700,False
train_2617_b_2.nii.gz,98,2,2c,overall_best,exp007_cont_e050_abs_e150,raw,1.3983276001706195e-11,False,6418,65096,0,65096,6418,False
train_2617_b_2.nii.gz,98,2,2c,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,1.3983276001706195e-11,False,6418,65096,0,65096,6418,False
train_2617_b_2.nii.gz,98,2,2c,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,1.5529879487893994e-11,False,6418,57974,0,57974,6418,False
train_2617_b_2.nii.gz,98,2,2c,category_best,exp007_cont_e050_abs_e150,raw,1.3983276001706195e-11,False,6418,65096,0,65096,6418,False
train_2617_b_2.nii.gz,98,2,2c,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,1.3983276001706195e-11,False,6418,65096,0,65096,6418,False
train_2617_b_2.nii.gz,98,2,2c,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,1.5529879487893994e-11,False,6418,57974,0,57974,6418,False
train_2617_b_2.nii.gz,98,2,2c,iso07_best,exp017_cont_e050_abs_e150,raw,0.07587990718579725,False,6418,76318,3139,73179,3279,False
train_2617_b_2.nii.gz,98,2,2c,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.07587990718579725,False,6418,76318,3139,73179,3279,False
train_2617_b_2.nii.gz,98,2,2c,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.07895365655437399,False,6418,73097,3139,69958,3279,False
train_2617_b_2.nii.gz,98,3,1a,overall_best,exp007_cont_e050_abs_e150,raw,0.079031598222053,False,3131,38422,1642,36780,1489,False
train_2617_b_2.nii.gz,98,3,1a,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.079031598222053,False,3131,38422,1642,36780,1489,False
train_2617_b_2.nii.gz,98,3,1a,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.079031598222053,False,3131,38422,1642,36780,1489,False
train_2617_b_2.nii.gz,98,3,1a,category_best,exp017_cont_e025_abs_e125,raw,0.11296634495741154,True,3131,12201,866,11335,2265,False
train_2617_b_2.nii.gz,98,3,1a,category_best,exp017_cont_e025_abs_e125,pp2_whole_lung20,0.11296634495741154,True,3131,12201,866,11335,2265,False
train_2617_b_2.nii.gz,98,3,1a,category_best,exp017_cont_e025_abs_e125,pp3_fine20_corrected_routes,0.11296634495741154,True,3131,12201,866,11335,2265,False
train_2617_b_2.nii.gz,98,3,1a,iso07_best,exp017_cont_e050_abs_e150,raw,0.044051164505301756,False,3131,43542,1028,42514,2103,False
train_2617_b_2.nii.gz,98,3,1a,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.044051164505301756,False,3131,43542,1028,42514,2103,False
train_2617_b_2.nii.gz,98,3,1a,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.044051164505301756,False,3131,43542,1028,42514,2103,False
train_2617_b_2.nii.gz,98,4,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.43037974755648134,True,220,570,170,400,50,False
train_2617_b_2.nii.gz,98,4,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.43037974755648134,True,220,570,170,400,50,False
train_2617_b_2.nii.gz,98,4,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.43037974755648134,True,220,570,170,400,50,False
train_2617_b_2.nii.gz,98,4,2d,category_best,exp007_cont_e050_abs_e150,raw,0.43037974755648134,True,220,570,170,400,50,False
train_2617_b_2.nii.gz,98,4,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.43037974755648134,True,220,570,170,400,50,False
train_2617_b_2.nii.gz,98,4,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.43037974755648134,True,220,570,170,400,50,False
train_2617_b_2.nii.gz,98,4,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.3901869166002489,True,220,636,167,469,53,False
train_2617_b_2.nii.gz,98,4,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.3901869166002489,True,220,636,167,469,53,False
train_2617_b_2.nii.gz,98,4,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.3901869166002489,True,220,636,167,469,53,False
train_2664_a_2.nii.gz,99,0,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.5523809566439909,True,31,74,29,45,2,False
train_2664_a_2.nii.gz,99,0,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.5523809566439909,True,31,74,29,45,2,False
train_2664_a_2.nii.gz,99,0,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5523809566439909,True,31,74,29,45,2,False
train_2664_a_2.nii.gz,99,0,2d,category_best,exp007_cont_e050_abs_e150,raw,0.5523809566439909,True,31,74,29,45,2,False
train_2664_a_2.nii.gz,99,0,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.5523809566439909,True,31,74,29,45,2,False
train_2664_a_2.nii.gz,99,0,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.5523809566439909,True,31,74,29,45,2,False
train_2664_a_2.nii.gz,99,0,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.6067415774523418,True,31,58,27,31,4,False
train_2664_a_2.nii.gz,99,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.6067415774523418,True,31,58,27,31,4,False
train_2664_a_2.nii.gz,99,0,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.6067415774523418,True,31,58,27,31,4,False
train_2641_a_1.nii.gz,100,0,2c,overall_best,exp007_cont_e050_abs_e150,raw,0.06804175183664331,False,9445,118741,4361,114380,5084,False
train_2641_a_1.nii.gz,100,0,2c,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.06804175183664331,False,9445,118741,4361,114380,5084,False
train_2641_a_1.nii.gz,100,0,2c,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.06804175183664331,False,9445,118741,4361,114380,5084,False
train_2641_a_1.nii.gz,100,0,2c,category_best,exp007_cont_e050_abs_e150,raw,0.06804175183664331,False,9445,118741,4361,114380,5084,False
train_2641_a_1.nii.gz,100,0,2c,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.06804175183664331,False,9445,118741,4361,114380,5084,False
train_2641_a_1.nii.gz,100,0,2c,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.06804175183664331,False,9445,118741,4361,114380,5084,False
train_2641_a_1.nii.gz,100,0,2c,iso07_best,exp017_cont_e050_abs_e150,raw,0.007718380669723647,False,9445,148101,608,147493,8837,False
train_2641_a_1.nii.gz,100,0,2c,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.010352724835383565,False,9445,108012,608,107404,8837,False
train_2641_a_1.nii.gz,100,0,2c,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.007718380669723647,False,9445,148101,608,147493,8837,False
train_13398_a_1.nii.gz,101,0,1d,overall_best,exp007_cont_e050_abs_e150,raw,0.001927098787099895,False,335560,72307,393,71914,335167,False
train_13398_a_1.nii.gz,101,0,1d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.001927160211737712,False,335560,72294,393,71901,335167,False
train_13398_a_1.nii.gz,101,0,1d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.001927098787099895,False,335560,72307,393,71914,335167,False
train_13398_a_1.nii.gz,101,0,1d,category_best,exp011_e4d4_clip_linear_e100,raw,0.03704211288983444,False,335560,328441,12298,316143,323262,False
train_13398_a_1.nii.gz,101,0,1d,category_best,exp011_e4d4_clip_linear_e100,pp2_whole_lung20,0.038002710066271435,False,335560,311657,12298,299359,323262,False
train_13398_a_1.nii.gz,101,0,1d,category_best,exp011_e4d4_clip_linear_e100,pp3_fine20_corrected_routes,0.03704211288983444,False,335560,328441,12298,316143,323262,False
train_13398_a_1.nii.gz,101,0,1d,iso07_best,exp017_cont_e050_abs_e150,raw,2.3217693739991508e-12,False,335560,95146,0,95146,335560,False
train_13398_a_1.nii.gz,101,0,1d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,2.3217693739991508e-12,False,335560,95146,0,95146,335560,False
train_13398_a_1.nii.gz,101,0,1d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,2.3217693739991508e-12,False,335560,95146,0,95146,335560,False
train_13398_a_1.nii.gz,101,1,2a,overall_best,exp007_cont_e050_abs_e150,raw,0.16687136664481525,True,3687,8526,1019,7507,2668,False
train_13398_a_1.nii.gz,101,1,2a,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.16769521935590428,True,3687,8466,1019,7447,2668,False
train_13398_a_1.nii.gz,101,1,2a,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.16769521935590428,True,3687,8466,1019,7447,2668,False
train_13398_a_1.nii.gz,101,1,2a,category_best,exp009_s3v2_e100,raw,0.1718490387552932,True,3687,8952,1086,7866,2601,False
train_13398_a_1.nii.gz,101,1,2a,category_best,exp009_s3v2_e100,pp2_whole_lung20,0.1718490387552932,True,3687,8952,1086,7866,2601,False
train_13398_a_1.nii.gz,101,1,2a,category_best,exp009_s3v2_e100,pp3_fine20_corrected_routes,0.1718490387552932,True,3687,8952,1086,7866,2601,False
train_13398_a_1.nii.gz,101,1,2a,iso07_best,exp017_cont_e050_abs_e150,raw,0.1833659267015569,True,3687,5006,797,4209,2890,False
train_13398_a_1.nii.gz,101,1,2a,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.19698467632266625,True,3687,4405,797,3608,2890,False
train_13398_a_1.nii.gz,101,1,2a,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.19698467632266625,True,3687,4405,797,3608,2890,False
train_13398_a_1.nii.gz,101,2,2a,overall_best,exp007_cont_e050_abs_e150,raw,7.2780203731601e-10,False,778,596,0,596,778,False
train_13398_a_1.nii.gz,101,2,2a,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,7.385524366775831e-10,False,778,576,0,576,778,False
train_13398_a_1.nii.gz,101,2,2a,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,9.074410155104889e-10,False,778,324,0,324,778,False
train_13398_a_1.nii.gz,101,2,2a,category_best,exp009_s3v2_e100,raw,4.2140750087593446e-10,False,778,1595,0,1595,778,False
train_13398_a_1.nii.gz,101,2,2a,category_best,exp009_s3v2_e100,pp2_whole_lung20,4.2140750087593446e-10,False,778,1595,0,1595,778,False
train_13398_a_1.nii.gz,101,2,2a,category_best,exp009_s3v2_e100,pp3_fine20_corrected_routes,5.586592175649948e-10,False,778,1012,0,1012,778,False
train_13398_a_1.nii.gz,101,2,2a,iso07_best,exp017_cont_e050_abs_e150,raw,1.0266940441204374e-09,False,778,196,0,196,778,False
train_13398_a_1.nii.gz,101,2,2a,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,1.095290250717097e-09,False,778,135,0,135,778,False
train_13398_a_1.nii.gz,101,2,2a,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,1.2853470420496824e-09,False,778,0,0,0,778,False
train_13398_a_1.nii.gz,101,3,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.4438887153973465,True,1505,1694,710,984,795,False
train_13398_a_1.nii.gz,101,3,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.4438887153973465,True,1505,1694,710,984,795,False
train_13398_a_1.nii.gz,101,3,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.4438887153973465,True,1505,1694,710,984,795,False
train_13398_a_1.nii.gz,101,3,2d,category_best,exp007_cont_e050_abs_e150,raw,0.4438887153973465,True,1505,1694,710,984,795,False
train_13398_a_1.nii.gz,101,3,2d,category_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.4438887153973465,True,1505,1694,710,984,795,False
train_13398_a_1.nii.gz,101,3,2d,category_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.4438887153973465,True,1505,1694,710,984,795,False
train_13398_a_1.nii.gz,101,3,2d,iso07_best,exp017_cont_e050_abs_e150,raw,0.354381936718568,True,1505,1108,463,645,1042,False
train_13398_a_1.nii.gz,101,3,2d,iso07_best,exp017_cont_e050_abs_e150,pp2_whole_lung20,0.3673145579661585,True,1505,1016,463,553,1042,False
train_13398_a_1.nii.gz,101,3,2d,iso07_best,exp017_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.3673145579661585,True,1505,1016,463,553,1042,False
train_13339_a_1.nii.gz,102,0,2d,overall_best,exp007_cont_e050_abs_e150,raw,0.36431227002114397,True,118,151,49,102,69,False
train_13339_a_1.nii.gz,102,0,2d,overall_best,exp007_cont_e050_abs_e150,pp2_whole_lung20,0.36431227002114397,True,118,151,49,102,69,False
train_13339_a_1.nii.gz,102,0,2d,overall_best,exp007_cont_e050_abs_e150,pp3_fine20_corrected_routes,0.583333335813492,True,118,50,49,1,69,False
train_13339_a_1.nii.gz,102,0,2d,category_best,exp007_cont_e050_abs_e150,raw,0.36431227002114397,True,118,151,49,102,69,False
